alternative,score,Region,PLS,System,method,profile,rank
Lodwar_PLS100_PV+battery,0.999996547276419,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,203
Lodwar_PLS100_PV+battery,0.999996547276419,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,204
Lodwar_PLS100_PV+battery,0.999996547276419,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,205
Lodwar_PLS100_PV+battery,0.999996547276419,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,206
Lodwar_PLS100_PV+battery,0.999996547276419,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,207
Accra_PLS100_PV+battery,0.9999965150345952,Accra,100,PV+battery,fuzzy_topsis,sustainable,208
Accra_PLS100_PV+battery,0.9999965150345952,Accra,100,PV+battery,fuzzy_topsis,sustainable,209
Accra_PLS100_PV+battery,0.9999965150345952,Accra,100,PV+battery,fuzzy_topsis,sustainable,210
Accra_PLS100_PV+battery,0.9999965150345952,Accra,100,PV+battery,fuzzy_topsis,sustainable,211
Accra_PLS100_PV+battery,0.9999965150345952,Accra,100,PV+battery,fuzzy_topsis,sustainable,212
Accra_PLS100_PV+battery,0.9999965150345952,Accra,100,PV+battery,fuzzy_topsis,sustainable,213
Accra_PLS100_PV+battery,0.9999965150345952,Accra,100,PV+battery,fuzzy_topsis,sustainable,214
Accra_PLS100_PV+battery,0.9999965150345952,Accra,100,PV+battery,fuzzy_topsis,sustainable,215
Accra_PLS100_PV+battery,0.9999965150345952,Accra,100,PV+battery,fuzzy_topsis,sustainable,216
Accra_PLS100_PV+battery,0.9999964972409872,Accra,100,PV+battery,fuzzy_topsis,sustainable,217
Accra_PLS100_PV+battery,0.9999964972409872,Accra,100,PV+battery,fuzzy_topsis,sustainable,218
Accra_PLS100_PV+battery,0.9999964972409872,Accra,100,PV+battery,fuzzy_topsis,sustainable,219
Accra_PLS100_PV+battery,0.9999964972409872,Accra,100,PV+battery,fuzzy_topsis,sustainable,220
Accra_PLS100_PV+battery,0.9999964972409872,Accra,100,PV+battery,fuzzy_topsis,sustainable,221
